vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,500.perlbench_r,t_500.perlbench_r,502.gcc_r,t_502.gcc_r,505.mcf_r,t_505.mcf_r,520.omnetpp_r,t_520.omnetpp_r,523.xalancbmk_r,t_523.xalancbmk_r,525.x264_r,t_525.x264_r,531.deepsjeng_r,t_531.deepsjeng_r,541.leela_r,t_541.leela_r,548.exchange2_r,t_548.exchange2_r,557.xz_r,t_557.xz_r
Intel,Dell Inc.,Xeon Bronze 3104,Dell Inc.,1700,1700,x86_64,12,1,6,2,2,32,32,1024.0,8448.0,197648724,12,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,12,cpu2017-20180205-03300.csv,27.73416,688.82692,32.74728,518.88318,38.38476,505.20111,23.68884,664.61629,35.66556,355.30128,59.631,352.36735,28.60008,480.83838,22.914,867.24212,65.43348,480.48831,21.7782,595.09038
Intel,Huawei,Xeon Silver 4112,Huawei,2600,3000,x86_64,16,2,4,2,2,32,32,1024.0,8448.0,395141652,12,33554432.0,2666,1200.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,16,cpu2017-20180625-07231.csv,32.851616,775.365065,38.206032,592.995439,56.085488,461.010581,27.725536,757.135911,45.691648,369.783061,84.175472,332.82855,37.878816,484.07003,34.318896,772.052739,81.497216,514.37337,31.846368,542.605019
Intel,Huawei,Xeon Gold 6154,Huawei,3000,3700,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,790690068,24,33554432.0,2666,900.0,SLES,12.2,SUSE Linux Enterprise Server for SAP Applications,C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,144,cpu2017-20180816-08414.csv,355.94712,644.050736,333.05328,612.22638,511.347312,455.080078,245.961648,768.119557,406.156176,374.3978,978.629328,257.650174,415.161792,397.493195,405.362592,588.273261,937.802016,402.302385,298.210896,521.510014
Intel,Huawei,Xeon Gold 5215L,Huawei,2500,3400,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394426740,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,40,cpu2017-20190427-12460.csv,89.64664,710.34467,97.2774,582.252448,157.79708,409.640059,78.36928,669.649979,136.58536,309.257151,232.64824,301.055362,95.85264,478.234143,90.66704,730.585145,204.18568,513.258305,77.93172,554.331288
Intel,Dell Inc.,Xeon Platinum 8280,Dell Inc.,2700,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,394682448,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,112,cpu2017-20190429-12783.csv,274.763552,648.936018,245.031584,647.230929,424.053616,426.813995,197.579312,743.721438,341.832064,345.994496,728.772352,269.099115,300.711376,426.827955,286.642944,647.048985,642.69408,456.578019,228.377744,529.648761
Intel,NEC Corporation,Xeon Silver 4114,NEC Corporation,2200,3000,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394644432,12,33554432.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,40,cpu2017-20180610-06737.csv,71.05104,896.257043,82.02112,690.55374,118.35608,546.148538,59.41176,883.32674,97.69324,432.37377,180.24516,388.5819,81.10376,565.202009,74.5758,888.223822,175.42304,597.413028,69.7732,619.148745
Intel,Huawei,Xeon Gold 6152,Huawei,2100,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,394174208,24,16777216.0,2666,1200.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,88,cpu2017-20180705-07547.csv,155.220912,902.558658,173.599624,717.789437,240.878264,590.372865,126.442624,913.109522,185.974008,499.682794,416.102016,370.313054,174.194064,578.940488,171.729448,848.590701,402.161496,573.302045,144.893936,655.928179
Intel,Dell Inc.,Xeon Bronze 3104,Dell Inc.,1700,1700,x86_64,12,1,6,2,2,32,32,1024.0,8448.0,196709968,12,16777216.0,2666,1024.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,12,cpu2017-20180305-03888.csv,27.66108,690.64582,31.84164,533.6407,38.46264,504.1783,23.82708,660.76093,35.48472,357.11099,59.6664,352.15793,28.60476,480.75841,22.86972,868.92284,63.6786,493.72902,21.77808,595.09432
Intel,Hewlett Packard Enterprise,Xeon Gold 6262V,HPE,1900,3600,x86_64,96,2,24,2,4,32,32,1024.0,33792.0,395888132,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,96,cpu2017-20190819-16877.csv,186.884832,817.787165,196.56912,691.543153,311.034336,498.774535,160.34112,785.525325,250.984704,403.91307,509.76576,329.75144,204.28128,538.551494,187.015296,850.069337,426.363552,589.919043,166.6872,622.003453
Intel,Lenovo Global Technology,Xeon Platinum 8158,Lenovo Global Technology,3000,3700,x86_64,48,2,12,2,4,32,32,1024.0,25344.0,395892080,24,16777216.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,48,cpu2017-20180205-03167.csv,116.14512,657.935438,132.736848,512.050791,186.744672,415.369314,89.693712,702.122755,161.946096,312.993013,317.320128,264.868165,133.782384,411.175217,126.823536,626.760557,296.26392,424.486382,100.774368,514.416554
Intel,Lenovo Global Technology,Xeon Silver 4112,Lenovo Global Technology,2600,3000,x86_64,16,2,4,2,2,32,32,1024.0,8448.0,395884080,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,16,cpu2017-20171225-02127.csv,31.856304,799.590751,38.450432,589.22627,54.859168,471.315957,26.748448,784.793343,48.094256,351.310171,85.366032,328.186761,37.30752,491.482717,34.8428,760.443903,81.824848,512.31381,31.357696,551.060881
Intel,Fujitsu,Xeon Platinum 8164,Fujitsu,2000,3700,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,394412136,12,33554432.0,2666,1000.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,104,cpu2017-20171212-01679.csv,196.302808,843.431439,207.146992,710.915506,282.50248,594.911638,148.641688,917.965584,213.900336,513.435436,489.444904,372.062299,221.429624,538.247723,209.358656,822.626737,487.467032,558.971103,174.461456,643.809782
Intel,Dell Inc.,Xeon Gold 6138,Dell Inc.,2000,3700,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,196687100,12,16777216.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,80,cpu2017-20180122-02930.csv,146.62512,868.609534,161.04376,703.41142,221.00232,584.971188,113.82808,922.0926,177.26624,476.571255,379.29968,369.312208,165.4336,554.180066,160.1336,827.309175,367.4776,570.374846,129.6928,666.189457
Intel,Dell Inc.,Xeon Gold 6152,Dell Inc.,2100,3700,x86_64,176,2,22,4,8,32,32,1024.0,30976.0,791235440,24,33554432.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,176,cpu2017-20180820-08548.csv,325.737456,860.177463,333.369872,747.56601,473.203808,601.043423,249.397104,925.880963,353.276704,526.091964,841.99896,366.0052,368.268736,547.687016,342.592448,850.736801,823.386784,560.028435,286.10736,664.366082
Intel,Lenovo Global Technology,Xeon Gold 6230T,Lenovo Global Technology,2100,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,395874080,12,33554432.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,80,cpu2017-20190916-18074.csv,174.6424,729.261653,186.73056,606.649569,302.32408,427.62054,149.52072,701.976323,259.23784,325.878401,439.68144,318.594304,189.12064,484.769858,177.36696,746.926127,455.76792,459.883144,152.09608,568.062098
Intel,Lenovo Global Technology,Xeon Gold 6254,Lenovo Global Technology,3100,4000,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395877904,24,16777216.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,72,cpu2017-20190610-14975.csv,198.881568,576.343033,194.915952,523.056229,337.427712,344.820559,153.574128,615.103629,275.316768,276.161906,539.692344,233.59977,217.555056,379.269529,210.874968,565.415707,464.102352,406.462057,164.73312,472.036274
Intel,Lenovo Global Technology,Xeon Gold 6150,Lenovo Global Technology,2700,3700,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395892000,12,33554432.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,72,cpu2017-20180625-07349.csv,154.33668,742.687864,163.694016,622.820526,237.851784,489.178608,117.639936,802.992486,190.759824,398.574476,431.459928,292.198644,180.089064,458.173282,176.73552,674.635247,406.137312,464.473413,136.086768,571.400217
Intel,Lenovo Global Technology,Xeon Gold 5218B,Lenovo Global Technology,2300,3900,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,197393348,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,64,cpu2017-20190610-14916.csv,139.947776,728.043039,153.420928,590.688663,249.564672,414.417663,123.089728,682.169068,214.725312,314.746287,333.300352,336.225277,151.074048,485.483768,140.875072,752.32598,319.231616,525.261252,119.547392,578.180662
AMD,Dell Inc.,EPYC 7261,Dell Inc.,2500,2900,x86_64,16,2,8,1,4,32,64,512,65536.0,528052476,8,67108864.0,2667,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 1.0.0 of AOCC,No,xfs,16,cpu2017-20181126-09826.csv,32.06752,794.32431,48.90016,463.31134,55.484,466.00869,31.81072,659.90363,45.97072,367.53781,81.16816,345.16002,42.1536,434.97985,34.88928,759.4302,78.44352,534.3973,27.52208,627.86059
Intel,NEC Corporation,Xeon Gold 6140,NEC Corporation,2300,3700,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,197742372,12,16777216.0,2666,600.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,No,ext4,72,cpu2017-20180820-08476.csv,139.333968,822.656554,146.372472,696.524434,209.210904,556.146948,105.444648,895.863403,165.859416,458.412392,369.986976,340.747141,154.4976,534.066513,154.47384,771.858949,348.585912,541.15782,120.64284,644.547097
Intel,Cisco Systems,Xeon Gold 6222V,Cisco Systems,1800,3600,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,791167644,24,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,80,cpu2017-20190917-18426.csv,152.44272,835.461314,168.26144,673.238152,260.8536,495.603687,139.50976,752.348711,216.78128,389.701597,399.8072,350.368876,163.23648,561.639087,152.72128,867.462701,391.42696,535.476706,136.44584,633.218113
Intel,Lenovo Global Technology,Xeon Platinum 8170,Lenovo Global Technology,2100,3700,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,395892148,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,104,cpu2017-20180626-07439.csv,190.369504,869.719244,194.880712,755.662243,275.939664,609.060675,143.56732,950.411114,215.115992,510.533905,506.1004,359.817941,213.685368,557.754623,211.241368,815.294792,485.31912,561.445045,168.679888,665.876716
Intel,Dell Inc.,Xeon Silver 4116,Dell Inc.,2100,3000,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,394888100,24,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,48,cpu2017-20171222-01942.csv,82.513728,926.1002,95.558352,711.272193,129.905856,597.109285,70.039392,899.151365,108.888192,465.505049,207.900672,404.269943,94.809648,580.194034,85.43976,930.339471,200.309184,627.829477,75.422592,687.327397
AMD,Dell Inc.,EPYC 7662,Dell Inc.,2000,3300,x86_64,128,2,64,1,16,32,32,512,262144.0,263574096,8,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,128,cpu2017-20200119-20546.csv,281.262848,724.503846,243.18272,745.316036,318.54144,649.359731,153.482624,1094.169577,278.112384,486.019457,777.046016,288.435941,346.665216,423.140223,344.822144,614.716799,927.941504,361.402101,221.422336,624.327266
Intel,Huawei,Xeon Platinum 8270,Huawei,2700,4000,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,394416392,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,104,cpu2017-20190428-12608.csv,250.881592,659.944787,248.000168,593.805935,400.794472,419.327153,200.901064,679.180111,329.485416,333.319784,670.253688,271.694121,272.18932,437.871631,260.576576,660.934357,576.793672,472.404619,217.479184,516.463283
Intel,NEC Corporation,Xeon Gold 6148,NEC Corporation,2400,3700,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,197741252,12,16777216.0,2666,600.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,No,ext4,80,cpu2017-20180903-08784.csv,149.60736,851.295155,157.26752,720.301324,223.782,577.705015,111.7916,938.88975,177.14464,476.89839,396.80952,353.015721,166.71224,549.929578,165.0172,802.825576,375.38496,558.360106,130.42896,662.429482
Intel,Dell Inc.,Xeon Gold 6242R,Dell Inc.,3100,4100,x86_64,80,2,20,2,4,32,32,1024.0,36608.0,791184568,24,33554432.0,2933,480.0,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.0.5.281 of Intel C/C++,No,tmpfs,80,cpu2017-20200511-22329.csv,193.38416,658.585353,221.076,512.402942,331.6756,389.778443,179.15488,585.861696,327.30968,258.104181,570.06192,245.727677,226.4416,404.872645,207.88088,637.288057,514.174,407.644093,165.54032,521.927212
AMD,ASUSTeK Computer Inc.,EPYC 7402,ASUSTeK Computer Inc.,2800,3350,x86_64,96,2,24,2,8,32,32,512,131072.0,1056674924,16,67108864.0,3200,1024.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,96,cpu2017-20191220-20429.csv,264.870432,577.006581,308.5992,440.493693,497.995392,311.520982,174.232896,722.894418,324.98736,311.938288,761.00784,220.886034,311.325792,353.379026,297.828,533.784568,853.1496,294.813482,214.185216,484.066996
Intel,Lenovo Global Technology,Xeon Gold 6248,Lenovo Global Technology,2500,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,395873392,24,16777216.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,80,cpu2017-20190926-18565.csv,189.41536,672.384713,198.28344,571.303414,324.69256,398.161276,160.13832,655.433393,270.58648,312.210764,502.07568,279.001766,210.67648,435.169677,199.94144,662.593967,515.12448,406.89196,165.14896,523.164036
Intel,Dell Inc.,Xeon Gold 5122,Dell Inc.,3600,3700,x86_64,32,2,4,4,8,32,32,1024.0,16896.0,791254448,24,33554432.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,32,cpu2017-20180820-08496.csv,83.279744,611.721299,96.294112,470.558424,133.474464,387.429896,66.917984,627.394769,121.851328,277.32155,226.00144,247.927622,96.104416,381.584919,88.558464,598.384352,207.085984,404.856003,79.187648,436.431641
Intel,Hewlett Packard Enterprise,Xeon Gold 6210U,HPE,2500,3900,x86_64,40,2,20,1,2,32,32,1024.0,28160.0,197718776,12,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,40,cpu2017-20190819-16924.csv,93.31576,682.414345,100.35036,564.422596,161.7928,399.523294,80.58768,651.216151,134.4652,314.133331,253.2184,276.599163,103.24872,443.976472,95.96584,690.245596,218.28688,480.102154,81.46804,530.269269
Intel,Huawei,Xeon Platinum 8256,Huawei,3800,3900,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,196239924,12,16777216.0,2933,3840.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,16,cpu2017-20190429-12748.csv,47.978192,530.907793,55.226336,410.239092,88.742256,291.36065,40.538336,517.830839,83.946768,201.270387,133.567824,209.751111,52.330096,350.391104,48.617024,544.994242,111.581424,375.689778,41.169136,419.731852
Intel,Lenovo Global Technology,Xeon Platinum 8180,Lenovo Global Technology,2500,3800,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,395884812,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,112,cpu2017-20180821-08623.csv,208.19288,856.436601,204.914192,773.94326,293.587056,616.485018,150.369968,977.216374,222.530896,531.485835,575.698368,340.650581,239.653792,535.572474,239.316672,775.006521,553.853888,529.814786,184.748256,654.72894
Intel,Dell Inc.,Xeon Gold 6210U,Dell Inc.,2500,3900,x86_64,40,2,20,1,2,32,32,1024.0,28160.0,196494408,6,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.4.227 of Intel C/C++,No,ext4,40,cpu2017-20190916-17964.csv,95.07308,669.800412,99.86924,567.141571,161.83964,399.407716,78.3022,670.223808,138.51,304.959956,253.77632,275.991079,102.68348,446.42036,96.8072,684.246597,255.01524,410.955827,81.34724,531.056694
Intel,Huawei,Xeon Gold 6252,Huawei,2100,3700,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,196224856,12,16777216.0,2933,3840.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,96,cpu2017-20190429-12736.csv,197.605248,773.420762,210.479616,645.839152,331.76448,467.608766,165.590304,760.624177,278.544576,363.948907,514.421088,326.76733,214.366464,513.214565,207.681024,765.481569,457.317696,549.989693,172.844928,599.843879
Intel,Lenovo Global Technology,Xeon Gold 6238M,Lenovo Global Technology,2100,3700,x86_64,88,2,22,2,4,32,32,1024.0,30976.0,395872576,12,33554432.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,88,cpu2017-20191014-19105.csv,190.668104,734.763542,199.845448,623.521803,323.936624,438.99941,160.016032,721.527747,274.72896,338.253417,496.246168,310.50716,207.997592,484.851753,193.280296,753.972525,502.529192,458.799233,165.459008,574.402097
Intel,Hewlett Packard Enterprise,Xeon Platinum 8153,HPE,2000,2800,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,197742916,24,8388608.0,2666,400.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,64,cpu2017-20171128-01288.csv,108.749952,936.90183,132.311488,684.929081,174.848128,591.507675,93.814272,895.045241,143.525376,470.885436,261.427456,428.661943,119.140288,615.610459,108.507136,976.746922,257.618176,650.885693,99.45888,694.960588
Intel,Lenovo Global Technology,Xeon Gold 5222,Lenovo Global Technology,3800,3900,x86_64,32,2,4,4,8,32,32,1024.0,16896.0,1584967032,48,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,tmpfs,32,cpu2017-20190625-15642.csv,95.48016,533.555852,104.84576,432.177733,174.41424,296.489541,80.594464,520.929175,166.827328,202.556736,265.820256,210.789063,104.160704,352.071315,97.83632,541.639403,222.131456,377.434138,81.87904,422.08612
Intel,Lenovo Global Technology,Xeon Platinum 8176M,Lenovo Global Technology,2100,3800,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,1584974580,48,33554432.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,224,cpu2017-20180611-06838.csv,372.83008,956.489225,401.192288,790.60363,576.059904,628.379117,309.320928,950.107145,437.595648,540.553743,1010.315712,388.219237,424.968992,604.053551,416.676736,890.244258,969.195136,605.533396,350.210112,690.785253
Intel,Hewlett Packard Enterprise,Xeon Gold 6262V,HPE,1900,3600,x86_64,192,2,24,4,8,32,32,1024.0,33792.0,791943028,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,192,cpu2017-20190709-16178.csv,378.043968,808.540765,384.35424,707.347333,619.722816,500.662482,306.792576,821.088747,494.344704,410.142937,1033.414464,325.321537,406.262976,541.599842,372.129216,854.412932,850.68864,591.332711,329.428992,629.452795
Intel,Lenovo Global Technology,Xeon Gold 5122,Lenovo Global Technology,3600,3700,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,395892988,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,16,cpu2017-20180807-08200.csv,40.81024,624.15713,47.216336,479.833994,66.993328,385.948849,32.584672,644.229413,62.750704,269.255912,114.42968,244.831574,47.202144,388.456897,44.253152,598.737112,104.353312,401.71219,39.46224,437.886999
Intel,Cisco Systems,Xeon Platinum 8280M,Cisco Systems,2700,4000,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,1583861928,48,33554432.0,2933,600.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,224,cpu2017-20191029-19423.csv,531.825728,670.535524,503.643392,629.778968,833.819168,434.127669,395.743488,742.622518,682.466848,346.601488,1446.027968,271.242343,570.19088,450.207195,550.790016,673.476147,1411.083296,415.907427,446.587904,541.707548
Intel,Lenovo Global Technology,Xeon Gold 6252N,Lenovo Global Technology,2300,3600,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,395870524,12,33554432.0,2933,800.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,96,cpu2017-20191014-19131.csv,205.102944,745.147597,217.197408,625.863757,345.771072,448.666843,170.773824,737.536935,292.406496,346.69548,556.007616,302.326792,226.335168,486.07559,216.987552,732.650219,553.635072,454.306509,180.67488,573.848373
Intel,Lenovo Global Technology,Xeon Gold 5220,Lenovo Global Technology,2200,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395875588,12,33554432.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,72,cpu2017-20190416-12115.csv,152.477496,751.74364,164.2464,620.726028,264.634776,439.670063,135.51156,697.091769,227.06604,334.845293,402.008904,313.604998,164.187216,502.548283,154.221336,773.12252,346.279248,544.762597,131.52456,591.220497
Intel,Cisco Systems,Xeon Gold 6128,Cisco Systems,3400,3700,x86_64,24,2,6,2,4,32,32,1024.0,19712.0,791225060,24,33554432.0,2666,600.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,24,cpu2017-20181211-10271.csv,64.075368,596.297735,72.870696,466.36029,99.59376,389.422033,48.83016,644.847215,91.551432,276.828023,180.40392,232.943945,74.211336,370.617275,68.86512,577.128101,157.083096,400.297682,58.326168,444.397391
Intel,Lenovo Global Technology,Xeon Gold 6250,Lenovo Global Technology,3900,4500,x86_64,32,2,8,2,4,32,32,1024.0,36608.0,792295816,24,33554432.0,2933,800.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.1.1.217 of Intel,No,xfs,32,cpu2017-20200608-22824.csv,99.406016,512.48403,119.104384,380.439442,259.709472,199.114808,92.034816,456.175209,215.740672,156.632505,302.269408,185.371049,118.154144,310.374198,110.657696,478.882155,283.220928,296.023307,85.687904,403.324208
Intel,Hewlett Packard Enterprise,Xeon Silver 4110,HPE,2100,3000,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,197750024,12,16777216.0,2666,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 (x86_64) SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,32,cpu2017-20171226-02241.csv,54.170144,940.444069,65.133984,695.673675,88.112128,586.88853,48.128928,872.32348,75.651936,446.677267,138.520928,404.50206,61.67008,594.648297,57.497504,921.639817,135.17376,620.238737,49.7608,694.522459
Intel,Supermicro,Xeon Gold 6140,Supermicro,2300,3700,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,394861764,12,33554432.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,72,cpu2017-20180416-05003.csv,152.807472,750.120417,163.479456,623.637906,227.780712,510.80707,116.998344,807.396028,182.372256,416.905574,387.31968,325.498576,171.6462,480.709743,164.69352,723.962884,379.980576,496.446403,132.19452,588.223954
Intel,Supermicro,Xeon Silver 4210,Supermicro,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394540388,12,33554432.0,2666,240.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,40,cpu2017-20190903-17753.csv,83.40096,763.54042,91.80992,616.926779,151.73484,426.006368,74.71332,702.418149,131.54324,321.111186,208.03396,336.675769,91.55904,500.66066,83.51544,793.146933,221.7286,472.64989,72.715,594.100297
Intel,Lenovo Global Technology,Xeon Platinum 8170M,Lenovo Global Technology,2100,3700,x86_64,208,2,26,4,8,32,32,1024.0,36608.0,1584766288,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,tmpfs,208,cpu2017-20171031-00291.csv,390.036192,848.98773,412.655152,713.738802,591.386224,568.373097,314.770352,866.96864,439.657296,499.589172,1025.314576,355.215844,448.938048,530.959725,420.602832,818.938946,991.198832,549.798837,366.377856,613.137568
