vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,603.bwaves_s,t_603.bwaves_s,607.cactuBSSN_s,t_607.cactuBSSN_s,619.lbm_s,t_619.lbm_s,621.wrf_s,t_621.wrf_s,627.cam4_s,t_627.cam4_s,628.pop2_s,t_628.pop2_s,638.imagick_s,t_638.imagick_s,644.nab_s,t_644.nab_s,649.fotonik3d_s,t_649.fotonik3d_s,654.roms_s,t_654.roms_s
Intel,Hewlett Packard Enterprise,Xeon Gold 6126,HPE,2600,3700,x86_64,24,1,12,2,2,32,32,1024.0,19712.0,197573776,24,8388608.0,2666,480.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,24,cpu2017-20171017-00127.csv,426.507729,138.328091,116.390363,143.224916,41.078595,127.511663,74.953246,176.456668,66.172273,133.938273,63.600625,186.680555,81.20967,177.638944,143.783685,121.515873,79.802183,114.232464,96.778386,162.691286
Intel,Dell Inc.,Xeon Gold 5118,Dell Inc.,2300,3200,x86_64,24,1,12,2,2,32,32,1024.0,16896.0,196643524,12,16777216.0,2666,250.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.2.20180210 of Intel C/C++,Yes,xfs,24,cpu2017-20181210-10190.csv,378.119498,156.030039,104.212892,159.961015,35.314485,148.324406,62.522693,211.539191,46.754519,189.564564,55.123243,215.390084,67.912278,212.421088,128.350526,136.127218,67.686153,134.680427,85.440426,184.280449
Intel,Lenovo Global Technology,Xeon Gold 6148F,Lenovo Global Technology,2400,3700,x86_64,40,1,20,2,2,32,32,1024.0,28160.0,395892872,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,40,cpu2017-20180706-07579.csv,460.110592,128.225694,156.729402,106.361664,41.668783,125.705615,88.645189,149.201554,85.388281,103.796445,58.298274,203.659544,111.774722,129.06317,224.308677,77.892662,77.893887,117.031006,116.990886,134.583133
Intel,Dell Inc.,Xeon E-2144G,Dell Inc.,3600,4500,x86_64,8,2,4,1,1,32,32,256,8192.0,65820248,4,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.2.20180210 of Intel C/C++,Yes,xfs,4,cpu2017-20190107-10470.csv,79.268832,744.277399,39.850878,418.309479,7.035224,744.539165,31.111872,425.111029,18.094381,489.820572,29.668755,400.185316,19.544093,738.12585,35.27105,495.363761,17.751652,513.529674,15.405524,1022.035994
Intel,Cisco Systems,Xeon Platinum 8276L,Cisco Systems,2200,4000,x86_64,112,1,28,4,4,32,32,1024.0,39424.0,1583884132,48,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,Yes,xfs,112,cpu2017-20191209-20320.csv,815.347584,72.359324,238.95622,69.761733,151.390639,34.599233,135.197518,97.82724,172.611308,51.346578,49.329667,240.686806,243.442654,59.258309,463.777275,37.673256,106.267239,85.783729,332.843577,47.304503
Intel,Supermicro,Xeon Silver 4114,Supermicro,2200,3000,x86_64,10,1,10,1,1,32,32,1024.0,14080.0,196689132,6,33554432.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,Yes,xfs,10,cpu2017-20181015-09219.csv,188.07148,313.699877,57.646512,289.176211,18.431582,284.186125,39.76779,332.580714,19.395392,456.964201,40.148316,295.728471,28.634126,503.804451,56.981725,306.624626,38.131021,239.070439,39.877602,394.833166
Intel,NEC Corporation,Xeon Gold 5122,NEC Corporation,3600,3700,x86_64,8,1,4,2,2,32,32,1024.0,16896.0,394644688,12,33554432.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,ext4,8,cpu2017-20180514-05537.csv,258.54758,228.190107,54.295806,307.02187,30.513286,171.662927,50.836677,260.166495,28.819722,307.532465,44.040526,269.5926,33.137565,435.33676,57.650377,303.068271,56.401248,161.627628,52.859637,297.864321
Intel,Huawei,Xeon Silver 4114,Huawei,2200,3000,x86_64,20,1,10,2,2,32,32,1024.0,14080.0,394174584,24,16777216.0,2666,1200.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,20,cpu2017-20180709-07661.csv,359.721244,164.01033,89.18945,186.905515,35.092141,149.264188,52.912769,249.958568,43.426321,204.092813,53.489355,221.9694,52.91025,272.650385,93.544803,186.776812,65.338524,139.519528,70.84172,222.256037
Intel,Lenovo Global Technology,Xeon Platinum 8170M,Lenovo Global Technology,2100,3700,x86_64,104,1,26,4,4,32,32,1024.0,36608.0,1584974952,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,104,cpu2017-20180528-06021.csv,768.316162,76.788701,206.143356,80.866055,76.929248,68.088538,70.675622,187.136661,143.124422,61.925141,46.300908,256.431255,226.854985,63.591285,391.997103,44.571758,108.927263,83.688874,177.382188,88.76314
Intel,Huawei,Xeon Silver 4209T,Huawei,2200,3200,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,394432268,24,16777216.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,16,cpu2017-20190404-11743.csv,321.276443,183.636246,73.496034,226.814961,58.117568,90.127653,62.018207,213.259954,35.671436,248.4621,47.943467,247.645837,45.227836,318.96286,80.953039,215.828833,63.221564,144.191307,68.545923,229.700021
Intel,Lenovo Global Technology,Xeon Gold 6126,Lenovo Global Technology,2600,3700,x86_64,24,1,12,2,2,32,32,1024.0,19712.0,395893848,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,24,cpu2017-20171211-01538.csv,433.086219,136.226916,111.375819,149.673422,39.17001,133.724755,81.941073,161.408674,63.970719,138.547763,62.139791,191.069199,83.420068,172.93201,151.806274,115.094057,76.51151,119.145472,97.120669,162.117912
Intel,Dell Inc.,Xeon Silver 4210R,Dell Inc.,2400,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,394832916,12,33554432.0,2933,480.0,RHEL,8.1,Red Hat Enterprise Linux release 8.1,C/C++: Version 19.0.5.281 of Intel C/C++,Yes,tmpfs,20,cpu2017-20200427-22170.csv,347.918486,169.574203,90.391259,184.420486,69.417339,75.456652,77.284354,171.13425,48.716596,181.929789,56.029358,211.906764,62.151787,232.109176,115.258967,151.589073,65.276223,139.652689,72.112203,218.3403
Intel,Cisco Systems,Xeon Platinum 8280L,Cisco Systems,2700,4000,x86_64,112,1,28,4,4,32,32,1024.0,39424.0,1583721164,48,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Desktop 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,Yes,xfs,112,cpu2017-20191112-19800.csv,836.824713,70.50222,238.881804,69.783465,157.338451,33.29129,143.136998,92.400988,181.116951,48.935232,53.691413,221.134058,270.185261,53.392994,514.013094,33.991352,112.555392,80.991233,334.994127,47.000824
AMD,Lenovo Global Technology,EPYC 7252,Lenovo Global Technology,3100,3200,x86_64,8,1,8,1,1,32,32,512,65536.0,263946832,8,33554432.0,3200,960.0,SLES,12.5,SUSE Linux Enterprise Server 12 SP5 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,8,cpu2017-20200330-21801.csv,151.879665,388.452266,68.946094,241.783095,18.13278,288.869108,48.140537,274.737278,23.763708,372.96368,37.429988,317.20555,39.429359,365.869499,53.871248,324.328849,30.600279,297.905781,48.599908,323.971804
Intel,NEC Corporation,Xeon E-2244G,NEC Corporation,3800,4800,x86_64,8,2,4,1,1,32,32,256,8192.0,32791356,2,16777216.0,2666,1024.0,RHEL,7.7,Red Hat Enterprise Linux Server release 7.7,C/C++: Version 19.0.4.227 of Intel C/C++,Yes,ext4,4,cpu2017-20200329-21501.csv,81.356476,725.178905,40.944159,407.139882,15.721128,333.182203,31.868476,415.018282,19.143467,462.977781,31.917957,371.984964,21.34272,675.921336,39.001262,447.985503,17.718347,514.494938,15.57589,1010.857195
Intel,Lenovo Global Technology,Xeon Gold 6248,Lenovo Global Technology,2500,3900,x86_64,160,2,20,4,4,32,32,1024.0,28160.0,1584938624,48,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,tmpfs,80,cpu2017-20190429-13245.csv,923.593411,63.878758,193.23221,86.269261,166.273626,31.50229,128.265986,103.113853,143.91928,61.583132,53.005511,223.995578,219.371871,65.760482,379.043395,46.094986,120.552061,75.618782,173.077287,90.97092
Intel,Cisco Systems,Xeon Platinum 8280,Cisco Systems,2700,4000,x86_64,28,1,28,1,1,32,32,1024.0,39424.0,394845024,12,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,28,cpu2017-20190319-11347.csv,288.635358,204.403232,132.914161,125.419292,58.360858,89.751936,114.533609,115.477021,80.541613,110.042495,71.2274,166.691469,98.939965,145.805591,189.213294,92.340235,52.860581,172.453647,81.743351,192.615054
Intel,Lenovo Global Technology,Xeon Platinum 8256,Lenovo Global Technology,3800,3900,x86_64,16,1,4,4,8,32,32,1024.0,16896.0,792243716,48,16777216.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,Yes,btrfs,16,cpu2017-20191111-19770.csv,518.936654,113.690177,85.450097,195.084623,82.346625,63.609164,99.651893,132.722014,50.5515,175.326151,53.84439,220.505796,64.714051,222.919132,124.480459,140.35938,86.13284,105.83652,126.936621,124.038279
Intel,Lenovo Global Technology,Xeon Gold 5215L,Lenovo Global Technology,2500,3400,x86_64,20,1,10,2,2,32,32,1024.0,14080.0,395583220,12,33554432.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,20,cpu2017-20190430-13408.csv,344.33926,171.336838,95.054294,175.373455,70.881791,73.897681,92.293671,143.303434,51.949187,170.609022,61.307044,193.664532,66.413996,217.213252,124.12898,140.756816,69.94936,130.32285,76.678845,205.336949
Intel,Supermicro,Pentium Gold G5500,Supermicro,3800,3800,x86_64,4,2,2,1,1,32,32,256,4096.0,65828412,4,16777216.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 19.0.0.117 of Intel C/C++,Yes,xfs,2,cpu2017-20190318-11272.csv,64.993837,907.747608,17.137814,972.702814,10.758554,486.868409,14.282981,925.997184,8.603931,1030.11059,13.95952,850.530689,4.748919,3037.743894,14.020457,1246.179058,16.048145,568.040746,11.009324,1430.151439
Intel,Supermicro,Xeon Platinum 8180,Supermicro,2500,3800,x86_64,112,2,28,2,2,32,32,1024.0,39424.0,791977220,24,33554432.0,2666,1024.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,56,cpu2017-20171017-00116.csv,478.910782,123.192048,190.581928,87.468944,44.21702,118.461171,89.227403,148.228005,109.052797,81.27256,63.174438,187.93994,163.221238,88.383106,293.15272,59.600334,83.821354,108.755103,148.974502,105.689227
Intel,Lenovo Global Technology,Xeon Platinum 8180,Lenovo Global Technology,2500,3800,x86_64,112,1,28,4,4,32,32,1024.0,39424.0,792251136,48,16777216.0,2666,800.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,112,cpu2017-20180821-08636.csv,760.795169,77.547811,235.603216,70.754552,79.521192,65.869234,74.93153,176.507807,159.174101,55.681169,59.734117,198.764132,262.386871,54.979885,459.565859,38.01849,113.173871,80.548628,194.686446,80.873632
Intel,Lenovo Global Technology,Xeon Silver 4214,Lenovo Global Technology,2200,3200,x86_64,48,2,12,2,2,32,32,1024.0,16896.0,395879696,12,33554432.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,Yes,btrfs,24,cpu2017-20190429-13061.csv,379.252325,155.563977,102.042508,163.363292,73.441381,71.322188,95.950714,137.841601,56.420876,157.087245,58.181386,204.068704,70.490613,204.651363,130.258103,134.13369,70.726084,128.891627,87.296118,180.363118
Intel,Cisco Systems,Xeon Platinum 8260M,Cisco Systems,2400,3900,x86_64,96,1,24,4,4,32,32,1024.0,36608.0,1583887508,48,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,Yes,btrfs,96,cpu2017-20191224-20473.csv,924.007197,63.850152,221.57026,75.235729,153.210573,34.188241,136.028081,97.229924,162.836874,54.428704,53.125848,223.488198,216.868679,66.519518,436.945219,39.986706,108.251613,84.211216,290.349048,54.227834
Intel,Huawei,Xeon Platinum 8153,Huawei,2000,2800,x86_64,32,1,16,2,2,32,32,1024.0,22528.0,394174888,12,33554432.0,2666,1800.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,Yes,xfs,32,cpu2017-20181228-10432.csv,490.485078,120.285005,132.979252,125.357902,44.737977,117.081737,71.491976,184.999782,64.293516,137.85216,59.098948,200.90036,76.075725,189.626848,147.710517,118.285416,79.222435,115.068415,133.14695,118.252803
Intel,Hewlett Packard Enterprise,Xeon Platinum 8256,HPE,3800,3900,x86_64,16,1,4,4,4,32,32,1024.0,16896.0,792265992,24,33554432.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,btrfs,16,cpu2017-20190625-15765.csv,543.044551,108.64302,85.025693,196.058385,84.117381,62.270127,67.406124,196.213626,59.371361,149.280728,55.903569,212.383579,67.828328,212.683997,122.917254,142.144405,90.980377,100.197431,100.611549,156.492969
Intel,Hewlett Packard Enterprise,Xeon Gold 5222,HPE,3800,3900,x86_64,16,1,4,4,4,32,32,1024.0,16896.0,791978896,24,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,btrfs,16,cpu2017-20190610-15149.csv,522.077961,113.006111,78.771456,211.62488,83.511573,62.721846,62.75455,210.757627,54.728989,161.943425,51.278059,231.541527,65.725317,219.489242,120.976672,144.424538,88.311226,103.225834,90.978473,173.062918
Intel,Hewlett Packard Enterprise,Xeon Platinum 8260,HPE,2400,3900,x86_64,96,2,24,2,2,32,32,1024.0,36608.0,395888468,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,xfs,96,cpu2017-20190819-16852.csv,472.337441,124.906465,156.355957,106.615701,98.617879,53.114101,132.998787,99.444516,131.836513,67.227203,63.419804,187.212815,131.982719,109.302188,286.091751,61.071317,81.647076,111.651274,158.267073,99.483738
AMD,Dell Inc.,EPYC 7302,Dell Inc.,3000,3300,x86_64,64,2,16,2,16,32,32,512,131072.0,527958680,16,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,32,cpu2017-20190930-18867.csv,489.494454,120.528434,166.27411,100.256137,52.218348,100.309569,110.068055,120.162022,70.4279,125.845014,52.662254,225.455598,137.333861,105.043286,192.587285,90.7225,76.062328,119.849079,183.501415,85.803153
Intel,Dell Inc.,Xeon Gold 6132,Dell Inc.,2600,3700,x86_64,28,1,14,2,2,32,32,1024.0,19712.0,394758444,24,16777216.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,28,cpu2017-20180416-04970.csv,462.927294,127.445499,128.86167,129.363526,41.235209,127.027365,81.352341,162.57676,68.693399,129.022586,59.617358,199.153407,90.345191,159.676457,169.846537,102.869333,78.540413,116.067635,110.323342,142.716851
Intel,Supermicro,Xeon Gold 5120,Supermicro,2200,3200,x86_64,28,1,14,2,2,32,32,1024.0,19712.0,394864780,12,33554432.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,Yes,xfs,28,cpu2017-20181112-09654.csv,414.140499,142.4589,117.497443,141.875428,38.239442,136.978985,64.634524,204.627483,53.613523,165.312771,51.969721,228.459954,76.229925,189.243266,151.899248,115.023611,70.770573,128.8106,96.820025,162.621318
Intel,Dell Inc.,Xeon Gold 6240R,Dell Inc.,2400,4000,x86_64,48,1,24,2,2,32,32,1024.0,36608.0,394832380,24,16777216.0,2933,1966.08,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.1.1.217 of Intel C/C++,Yes,xfs,48,cpu2017-20200608-22650.csv,519.754242,113.511339,164.535241,101.315681,102.419113,51.142798,135.571163,97.55762,109.697701,80.794765,67.450909,176.024314,107.412164,134.305087,264.342526,66.096062,90.292508,100.960758,163.906845,96.060662
Intel,Dell Inc.,Xeon Gold 6262V,Dell Inc.,1900,3600,x86_64,48,1,24,2,2,32,32,1024.0,33792.0,394671668,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.4.227 of Intel C/C++,Yes,ext4,48,cpu2017-20190805-16513.csv,424.889362,138.854971,141.723126,117.623711,86.683395,60.426798,115.139308,114.869546,97.701768,90.714837,60.497423,196.256294,119.881934,120.335062,219.560043,79.577321,75.279803,121.094897,139.633826,112.759211
Intel,Lenovo Global Technology,Xeon Gold 5115,Lenovo Global Technology,2400,3200,x86_64,20,1,10,2,2,32,32,1024.0,14080.0,395893848,12,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,20,cpu2017-20171128-01338.csv,354.410828,166.467826,88.920244,187.47137,33.63276,155.74101,62.961256,210.065696,46.402622,191.002137,56.117586,211.573604,60.012158,240.384622,109.727995,159.230103,65.769428,138.605433,71.398078,220.524143
Intel,Cisco Systems,Xeon Gold 5220R,Cisco Systems,2200,4000,x86_64,48,1,24,2,2,32,32,1024.0,36608.0,791174152,24,33554432.0,2933,240.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,Yes,btrfs,48,cpu2017-20200317-21427.csv,504.096009,117.037229,163.037493,102.24642,98.774929,53.029651,128.275223,103.106428,110.295379,80.356948,57.634524,206.004999,143.788334,100.328028,253.521496,68.917233,82.592903,110.37268,159.493118,98.718993
Intel,Cisco Systems,Xeon Gold 6140,Cisco Systems,2300,3700,x86_64,72,1,18,4,4,32,32,1024.0,25344.0,790968500,48,16777216.0,2666,1024.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,72,cpu2017-20171003-00100.csv,818.462351,72.083951,198.147832,84.129106,79.806365,65.633863,62.639249,211.14557,118.684965,74.676687,52.488215,226.20316,175.711839,82.10033,317.839275,54.97118,101.664409,89.667565,120.342166,130.835272
Intel,Lenovo Global Technology,Xeon Gold 5215M,Lenovo Global Technology,2500,3400,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,395879840,24,16777216.0,2666,960.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,20,cpu2017-20190527-14667.csv,360.362414,163.718517,96.100584,173.464087,72.693791,72.055673,82.916449,159.509966,51.866114,170.882283,62.14361,191.057457,64.897998,222.28729,118.008084,148.057654,72.136667,126.371239,79.746552,197.438004
Intel,Cisco Systems,Xeon Silver 4108,Cisco Systems,1800,3000,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,394864824,24,16777216.0,2666,600.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,16,cpu2017-20171225-02094.csv,323.649583,182.289745,69.130101,241.139529,33.548814,156.130706,41.422657,319.293861,22.885869,387.269546,41.96907,282.898812,37.139773,388.424565,64.854879,269.401473,61.633326,147.906995,64.805222,242.958815
AMD,Dell Inc.,EPYC 7272,Dell Inc.,2900,3200,x86_64,24,2,12,1,4,32,32,512,65536.0,263599800,8,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,Yes,xfs,12,cpu2017-20200203-20748.csv,155.757325,378.781543,74.621482,223.394116,14.39518,363.87179,58.760086,225.084762,28.573576,310.181686,44.796092,265.045439,56.851651,253.748128,78.352241,222.992983,30.810244,295.875617,47.307802,332.820367
Intel,Cisco Systems,Xeon Platinum 8160M,Cisco Systems,2100,3700,x86_64,48,1,24,2,2,32,32,1024.0,33792.0,394653800,24,16777216.0,2666,600.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,48,cpu2017-20171128-01109.csv,500.338278,117.916223,171.864458,96.99504,44.765239,117.010434,80.945768,163.393348,92.792622,95.514059,63.305534,187.550745,113.065159,127.590145,231.130302,75.593723,83.414765,109.285209,153.078017,102.856049
Intel,Lenovo Global Technology,Xeon Gold 5122,Lenovo Global Technology,3600,3700,x86_64,16,1,4,4,4,32,32,1024.0,16896.0,1584976632,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,16,cpu2017-20171212-01637.csv,487.311273,121.068408,72.910549,228.636324,61.121633,85.697972,55.301236,239.162827,49.993253,177.283924,46.807711,253.65479,60.796655,237.28279,107.385203,162.70398,86.731514,105.105971,83.888991,187.688514
Intel,Lenovo Global Technology,Xeon Gold 5122,Lenovo Global Technology,3600,3700,x86_64,16,1,4,4,4,32,32,1024.0,16896.0,1584766852,48,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,btrfs,16,cpu2017-20171212-01720.csv,491.247427,120.098339,79.858768,208.743515,55.130468,95.010983,53.604715,246.732025,50.187305,176.598444,46.048491,257.836896,60.63269,237.924459,107.592368,162.3907,79.820865,114.205728,92.702838,169.843775
Intel,Huawei,Xeon Gold 5215,Huawei,2500,3400,x86_64,20,1,10,2,2,32,32,1024.0,14080.0,394429588,12,33554432.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,20,cpu2017-20190429-12703.csv,367.813967,160.401739,98.368262,169.465229,71.987767,72.762363,83.66362,158.085437,52.485415,168.865961,61.741992,192.300243,66.266741,217.695934,119.447091,146.273968,72.766609,125.277241,81.990992,192.03329
Intel,Huawei,Xeon Gold 6126,Huawei,2600,3700,x86_64,24,1,12,2,2,32,32,1024.0,19712.0,394174996,12,33554432.0,2666,1200.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,24,cpu2017-20180502-05371.csv,414.461225,142.34866,112.606708,148.037362,39.097178,133.973864,72.433768,182.594394,64.137876,138.186677,60.864932,195.071277,80.623897,178.92958,144.324813,121.060264,75.990822,119.961856,94.499424,166.614773
Intel,Cisco Systems,Xeon Silver 4116,Cisco Systems,2100,3000,x86_64,24,1,12,2,2,32,32,1024.0,16896.0,394864792,24,16777216.0,2666,600.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,Yes,xfs,24,cpu2017-20171211-01558.csv,392.997792,150.122981,99.208634,168.029731,36.8757,142.044762,55.36292,238.896357,38.121527,232.49331,51.363199,231.157721,60.52223,238.3587,108.757789,160.650563,68.730963,132.63309,83.989462,187.463995
Intel,Lenovo Global Technology,Xeon Platinum 8260,Lenovo Global Technology,2400,3900,x86_64,48,1,24,2,2,32,32,1024.0,36608.0,792178752,24,33554432.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,48,cpu2017-20190429-13166.csv,537.228018,109.819291,168.170299,99.125708,101.082788,51.818911,126.657371,104.423453,106.727575,83.043206,63.736154,186.283596,127.671,112.993554,270.390876,64.617565,88.853712,102.595601,169.967045,92.635605
Intel,Lenovo Global Technology,Xeon Gold 6230N,Lenovo Global Technology,2300,3900,x86_64,80,1,20,4,4,32,32,1024.0,28160.0,1584957320,48,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,Yes,tmpfs,80,cpu2017-20190902-17470.csv,851.13843,69.316574,184.566576,90.319712,171.023477,30.627374,125.612153,105.29236,133.769219,66.2559,58.509185,202.925403,190.747755,75.628675,350.70224,49.820041,127.674825,71.400137,316.025569,49.821918
Intel,Lenovo Global Technology,Xeon Gold 6230R,Lenovo Global Technology,2100,4000,x86_64,52,1,26,2,2,32,32,1024.0,36608.0,792291592,24,33554432.0,2933,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.0.5.281 of Intel,Yes,xfs,52,cpu2017-20200608-22721.csv,531.063234,111.094115,170.030579,98.041188,104.384,50.180104,123.090207,107.449653,111.14165,79.745082,63.658325,186.511348,148.147631,97.37584,258.387214,67.619445,89.475108,101.883085,147.735888,106.575323
Intel,Hewlett Packard Enterprise,Xeon Gold 5220S,HPE,2700,3900,x86_64,72,2,18,2,2,32,32,1024.0,25344.0,395892944,24,16777216.0,2666,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,Yes,xfs,72,cpu2017-20190819-16874.csv,426.741646,138.252267,129.358705,128.866472,83.737199,62.552845,120.01704,110.201018,104.412853,84.884186,56.188415,211.306902,100.729687,143.214979,205.618008,84.973102,77.183524,118.108108,107.934558,145.875429
Intel,Lenovo Global Technology,Xeon Gold 5222,Lenovo Global Technology,3800,3900,x86_64,8,1,4,2,2,32,32,1024.0,16896.0,395889024,12,33554432.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,Yes,xfs,8,cpu2017-20190430-13398.csv,263.807667,223.640202,55.905764,298.180346,46.718255,112.118914,61.605938,214.687097,29.095462,304.617949,45.706419,259.766577,35.568285,405.586049,62.888179,277.826456,57.178094,159.431686,54.706015,287.811129
